,Year,Team,Week,RankDiff,OppTeam,Rank,PrevRank
4286,2013,NC State,9,47,Florida State,50,50
4287,2013,NC State,10,0,North Carolina,50,50
4288,2013,NC State,11,15,Duke,50,50
4289,2013,NC State,12,0,Boston College,50,50
4290,2013,NC State,13,0,East Carolina,50,50
4291,2013,NC State,14,0,Maryland,50,50
4292,2013,Navy,1,0,na ,50,50
4293,2013,Navy,2,0,Indiana,50,50
4294,2013,Navy,3,0,Delaware,38,50
4295,2013,Navy,4,-12,na ,36,38
4296,2013,Navy,5,-14,Western Kentucky,50,36
4297,2013,Navy,6,0,Air Force,50,50
4298,2013,Navy,7,0,Duke,50,50
4299,2013,Navy,8,0,Toledo,50,50
4300,2013,Navy,9,0,Pittsburgh,50,50
4301,2013,Navy,10,24,Notre Dame,50,50
4302,2013,Navy,11,0,Hawaii,50,50
4303,2013,Navy,12,0,South Alabama,50,50
4304,2013,Navy,13,0,San Jose State,50,50
4305,2013,Navy,14,0,na ,50,50
4306,2013,Navy,15,0,na ,50,50
4307,2013,Navy,16,0,Army,36,50
4308,2013,Navy,16,0,Middle Tennessee,36,50
4309,2013,Nebraska,1,-32,Wyoming,22,18
4310,2013,Nebraska,2,-28,Southern Miss,23,22
4311,2013,Nebraska,3,7,UCLA,31,23
4312,2013,Nebraska,4,-19,South Dakota State,30,31
4313,2013,Nebraska,5,-20,na ,29,30
4314,2013,Nebraska,6,-21,Illinois,28,29
4315,2013,Nebraska,7,-22,Purdue,27,28
4316,2013,Nebraska,8,-23,na ,25,27
4317,2013,Nebraska,9,-25,Minnesota,50,25
4318,2013,Nebraska,10,0,Northwestern,50,50
4319,2013,Nebraska,11,18,Michigan,28,50
4320,2013,Nebraska,12,14,Michigan State,31,28
4321,2013,Nebraska,13,-19,Penn State,31,31
4322,2013,Nebraska,14,-19,Iowa,50,31
4323,2013,Nebraska,16,0,Georgia  ,26,50
4324,2013,Nevada,1,29,UCLA,50,50
4325,2013,Nevada,2,0,California-Davis,50,50
4326,2013,Nevada,3,40,Florida State,50,50
4327,2013,Nevada,4,0,Hawaii,50,50
4328,2013,Nevada,5,0,Air Force,50,50
4329,2013,Nevada,6,0,San Diego State,50,50
4330,2013,Nevada,7,0,na ,50,50
4331,2013,Nevada,8,0,Boise State,50,50
4332,2013,Nevada,9,0,UNLV,50,50
4333,2013,Nevada,10,34,Fresno State,50,50
4334,2013,Nevada,11,0,Colorado State,50,50
4335,2013,Nevada,12,0,San Jose State,50,50
4336,2013,Nevada,13,0,na ,50,50
4337,2013,Nevada,14,0,BYU,50,50
4338,2013,New Mexico,1,0,UTSA,50,50
4339,2013,New Mexico,2,0,UTEP,50,50
4340,2013,New Mexico,3,0,Pittsburgh,50,50
4341,2013,New Mexico,4,0,na ,50,50
4342,2013,New Mexico,5,0,UNLV,50,50
4343,2013,New Mexico,6,0,New Mexico State,50,50
4344,2013,New Mexico,7,0,Wyoming,50,50
4345,2013,New Mexico,8,0,Utah State,50,50
4346,2013,New Mexico,9,0,na ,50,50
4347,2013,New Mexico,10,0,San Diego State,50,50
4348,2013,New Mexico,11,0,Air Force,50,50
4349,2013,New Mexico,12,0,Colorado State,50,50
4350,2013,New Mexico,13,35,Fresno State,50,50
4351,2013,New Mexico,14,0,Boise State,50,50
4352,2013,New Mexico State,1,35,Texas,50,50
4353,2013,New Mexico State,2,0,Minnesota,50,50
4354,2013,New Mexico State,3,0,UTEP,50,50
4355,2013,New Mexico State,4,37,UCLA,50,50
4356,2013,New Mexico State,5,0,San Diego State,50,50
4357,2013,New Mexico State,6,0,New Mexico,50,50
4358,2013,New Mexico State,7,0,na ,50,50
4359,2013,New Mexico State,8,0,Rice,50,50
4360,2013,New Mexico State,9,0,Abilene Christian,50,50
4361,2013,New Mexico State,10,0,Louisiana-Lafayette,50,50
4362,2013,New Mexico State,11,0,Boston College,50,50
4363,2013,New Mexico State,12,0,na ,50,50
4364,2013,New Mexico State,13,0,Florida Atlantic,50,50
4365,2013,New Mexico State,14,0,Idaho,50,50
4366,2013,North Carolina,1,35,South Carolina,50,41
4367,2013,North Carolina,2,0,Middle Tennessee,50,50
4368,2013,North Carolina,3,0,na ,50,50
4369,2013,North Carolina,4,20,Georgia Tech,50,50
4370,2013,North Carolina,5,0,East Carolina,50,50
4371,2013,North Carolina,6,23,Virginia Tech,50,50
4372,2013,North Carolina,7,0,na ,50,50
4373,2013,North Carolina,8,40,Miami,50,50
4374,2013,North Carolina,9,0,Boston College,50,50
4375,2013,North Carolina,10,0,NC State,50,50
4376,2013,North Carolina,11,0,Virginia,50,50
4377,2013,North Carolina,12,0,Pittsburgh,50,50
4378,2013,North Carolina,13,0,Old Dominion,50,50
4379,2013,North Carolina,14,26,Duke,50,50
4380,2013,North Carolina,16,19,Cincinnati,50,50
4381,2013,North Texas,1,0,Idaho,50,50
4382,2013,North Texas,2,0,Ohio,50,50
4383,2013,North Texas,3,0,Ball State,50,50
4384,2013,North Texas,4,41,Georgia,50,50
4385,2013,North Texas,5,0,na ,50,50
4386,2013,North Texas,6,0,Tulane,50,50
4387,2013,North Texas,7,0,Middle Tennessee,50,50
4388,2013,North Texas,8,0,Louisiana Tech,50,50
4389,2013,North Texas,9,0,Southern Miss,50,50
4390,2013,North Texas,10,0,Rice,50,50
4391,2013,North Texas,11,0,UTEP,50,50
4392,2013,North Texas,12,0,na ,50,50
4393,2013,North Texas,13,0,UTSA,50,50
4394,2013,North Texas,14,0,Tulsa,50,50
4395,2013,North Texas,16,0,UNLV,50,50
4396,2013,Northwestern,1,-28,California,19,22
4397,2013,Northwestern,2,-31,Syracuse,17,19
4398,2013,Northwestern,3,-33,Western Michigan,18,17
4399,2013,Northwestern,4,-32,Maine,17,18
4400,2013,Northwestern,5,-33,na ,16,17
4401,2013,Northwestern,6,12,Ohio State,19,16
4402,2013,Northwestern,7,-10,Wisconsin,35,19
4403,2013,Northwestern,8,-15,Minnesota,50,35
4404,2013,Northwestern,9,0,Iowa,50,50
4405,2013,Northwestern,10,0,Nebraska,50,50
4406,2013,Northwestern,11,0,na ,50,50
4407,2013,Northwestern,12,0,Michigan,50,50
4408,2013,Northwestern,13,37,Michigan State,50,50
4409,2013,Northwestern,14,0,Illinois,50,50
4410,2013,Notre Dame,1,-36,Temple,14,14
4411,2013,Notre Dame,2,-3,Michigan,21,14
4412,2013,Notre Dame,3,-29,Purdue,22,21
4413,2013,Notre Dame,4,-4,Michigan State,22,22
4414,2013,Notre Dame,5,8,Oklahoma,31,22
4415,2013,Notre Dame,6,9,Arizona State,27,31
4416,2013,Notre Dame,7,-23,na ,30,27
4417,2013,Notre Dame,8,-20,USC,27,30
4418,2013,Notre Dame,9,-23,Air Force,26,27
4419,2013,Notre Dame,10,-24,Navy,24,26
4420,2013,Notre Dame,11,-26,Pittsburgh,35,24
4421,2013,Notre Dame,12,-15,na ,27,35
4422,2013,Notre Dame,13,-23,BYU,25,27
4423,2013,Notre Dame,14,17,Stanford,29,25
4424,2013,Notre Dame,16,-25,Rutgers,21,25
4425,2013,Ohio,1,41,Louisville,50,50
4426,2013,Ohio,2,0,North Texas,50,50
4427,2013,Ohio,3,0,Marshall,50,50
4428,2013,Ohio,4,0,Austin Peay,50,50
4429,2013,Ohio,5,0,na ,50,50
4430,2013,Ohio,6,0,Akron,50,50
4431,2013,Ohio,7,0,Central Michigan,50,50
4432,2013,Ohio,8,0,Eastern Michigan,50,50
4433,2013,Ohio,9,0,"Miami, OH",50,50
4434,2013,Ohio,10,0,na ,50,50
4435,2013,Ohio,11,0,Buffalo,50,50
4436,2013,Ohio,12,0,Bowling Green,50,50
4437,2013,Ohio,13,0,Kent State,50,50
4438,2013,Ohio,14,0,Massachusetts,50,50
4439,2013,Ohio,16,0,East Carolina,50,50
4440,2013,Ohio State,1,-48,Buffalo,3,2
4441,2013,Ohio State,2,-47,San Diego State,4,3
4442,2013,Ohio State,3,-46,California,4,4
4443,2013,Ohio State,4,-46,Florida A&M,4,4
4444,2013,Ohio State,5,-19,Wisconsin,4,4
4445,2013,Ohio State,6,-12,Northwestern,4,4
4446,2013,Ohio State,7,-46,na ,4,4
4447,2013,Ohio State,8,-46,Iowa,4,4
4448,2013,Ohio State,9,-46,Penn State,4,4
4449,2013,Ohio State,10,-46,Purdue,4,4
4450,2013,Ohio State,11,-46,na ,3,4
4451,2013,Ohio State,12,-47,Illinois,4,3
4452,2013,Ohio State,13,-46,Indiana,3,4
4453,2013,Ohio State,14,-47,Michigan,2,3
4454,2013,Ohio State,15,-8,Michigan State,7,2
4455,2013,Ohio State,16,-5,Clemson,12,7
4456,2013,Oklahoma,1,-34,Louisiana-Monroe,16,16
4457,2013,Oklahoma,2,-34,West Virginia,14,16
4458,2013,Oklahoma,3,-36,Tulsa,14,14
4459,2013,Oklahoma,4,-36,na ,14,14
4460,2013,Oklahoma,5,-8,Notre Dame,11,14
4461,2013,Oklahoma,6,-39,TCU,12,11
4462,2013,Oklahoma,7,-38,Texas,18,12
4463,2013,Oklahoma,8,-32,Kansas,17,18
4464,2013,Oklahoma,9,7,Texas Tech,13,17
4465,2013,Oklahoma,10,-37,na ,12,13
4466,2013,Oklahoma,11,7,Baylor,22,12
4467,2013,Oklahoma,12,-28,Iowa State,22,22
4468,2013,Oklahoma,13,-28,Kansas State,20,22
4469,2013,Oklahoma,14,-30,na ,18,20
4470,2013,Oklahoma,15,12,Oklahoma State,11,18
4471,2013,Oklahoma,16,8,Alabama,6,11
4472,2013,Oklahoma State,1,-37,Mississippi State,13,13
4473,2013,Oklahoma State,2,-37,UTSA,12,13
4474,2013,Oklahoma State,3,-38,Lamar,11,12
4475,2013,Oklahoma State,4,-39,na ,11,11
4476,2013,Oklahoma State,5,-39,West Virginia,21,11
4477,2013,Oklahoma State,6,-29,Kansas State,22,21
4478,2013,Oklahoma State,7,-28,na ,21,22
4479,2013,Oklahoma State,8,-29,TCU,19,21
4480,2013,Oklahoma State,9,-31,Iowa State,18,19
4481,2013,Oklahoma State,10,3,Texas Tech,15,18
4482,2013,Oklahoma State,11,-35,Kansas,12,15
4483,2013,Oklahoma State,12,-11,Texas,11,12
4484,2013,Oklahoma State,13,8,Baylor,7,11
4485,2013,Oklahoma State,14,-43,na ,6,7
4486,2013,Oklahoma State,15,-12,Oklahoma,13,6
4487,2013,Oklahoma State,16,4,Missouri,17,13
4488,2013,Oregon,1,-47,Nicholls State,2,3
4489,2013,Oregon,2,-37,Virginia,2,2
4490,2013,Oregon,3,-37,Tennessee,2,2
4491,2013,Oregon,4,-48,na ,2,2
4492,2013,Oregon,5,-48,California,2,2
4493,2013,Oregon,6,-48,Colorado,2,2
4494,2013,Oregon,7,-14,Washington,2,2
4495,2013,Oregon,8,-48,Washington State,2,2
4496,2013,Oregon,9,-10,UCLA,2,2
4497,2013,Oregon,10,-48,na ,2,2
4498,2013,Oregon  ,11,44,Stanford,50,50
4499,2013,Oregon,12,-44,Utah,5,6
4500,2013,Oregon,13,-45,Arizona,12,5
4501,2013,Oregon,14,-38,Oregon State,12,12
4502,2013,Oregon,16,-20,Texas,9,10
4503,2013,Oregon State,1,-25,Eastern Washington,50,25
4504,2013,Oregon State,2,0,Hawaii,50,50
4505,2013,Oregon State,3,0,Utah,50,50
4506,2013,Oregon State,4,0,San Diego State,50,50
4507,2013,Oregon State,5,0,Colorado  ,50,50
4508,2013,Oregon State,6,0,na ,50,50
4509,2013,Oregon State,7,0,Washington State,31,50
4510,2013,Oregon State,8,-19,California,28,31
4511,2013,Oregon State,9,20,Stanford,32,28
4512,2013,Oregon State,10,-18,USC,50,32
4513,2013,Oregon State,11,0,na ,50,50
4514,2013,Oregon State,12,29,Arizona State,50,50
4515,2013,Oregon State,13,0,Washington,50,50
4516,2013,Oregon State,14,38,Oregon,50,50
4517,2013,Oregon State,16,0,Boise State,50,50
4518,2013,Penn State,1,-8,Syracuse,37,42
4519,2013,Penn State,2,-13,Eastern Michigan,37,37
4520,2013,Penn State,3,-13,UCF,50,37
4521,2013,Penn State,4,0,Kent State,50,50
4522,2013,Penn State,5,0,na ,50,50
4523,2013,Penn State,6,0,Indiana,50,50
4524,2013,Penn State,7,0,Michigan  ,50,50
4525,2013,Penn State,8,0,na ,50,50
4526,2013,Penn State,9,46,Ohio State,50,50
4527,2013,Penn State,10,0,Illinois,50,50
4528,2013,Penn State,11,19,Minnesota,50,50
4529,2013,Penn State,12,0,Purdue,50,50
4530,2013,Penn State,13,19,Nebraska,50,50
4531,2013,Penn State,14,36,Wisconsin,50,50
4532,2013,Pittsburgh,1,39,Florida State,50,50
4533,2013,Pittsburgh,2,0,na ,50,50
4534,2013,Pittsburgh,3,0,New Mexico,50,50
4535,2013,Pittsburgh,4,0,Duke,50,50
4536,2013,Pittsburgh,5,0,Virginia,50,50
4537,2013,Pittsburgh,6,0,na ,50,50
4538,2013,Pittsburgh,7,26,Virginia Tech,50,50
4539,2013,Pittsburgh,8,0,Old Dominion,50,50
4540,2013,Pittsburgh,9,0,Navy,50,50
4541,2013,Pittsburgh,10,0,Georgia Tech,50,50
4542,2013,Pittsburgh,11,26,Notre Dame,50,50
4543,2013,Pittsburgh,12,0,North Carolina,50,50
4544,2013,Pittsburgh,13,0,Syracuse,50,50
4545,2013,Pittsburgh,14,0,Miami,50,50
4546,2013,Pittsburgh,16,18,Bowling Green,50,50
4547,2013,Purdue,1,10,Cincinnati,50,50
4548,2013,Purdue,2,0,Indiana State,50,50
4549,2013,Purdue,3,29,Notre Dame,50,50
4550,2013,Purdue,4,26,Wisconsin,50,50
4551,2013,Purdue,5,19,Northern Illinois,50,50
4552,2013,Purdue,6,0,na ,50,50
4553,2013,Purdue,7,22,Nebraska,50,50
4554,2013,Purdue,8,22,Michigan State,50,50
4555,2013,Purdue,9,0,na ,50,50
4556,2013,Purdue,10,46,Ohio State,50,50
4557,2013,Purdue,11,0,Iowa,50,50
4558,2013,Purdue,12,0,Penn State,50,50
4559,2013,Purdue,13,0,Illinois,50,50
4560,2013,Purdue,14,0,Indiana,50,50
4561,2013,Rice,1,43,Texas A&M,50,50
4562,2013,Rice,2,0,na ,50,50
4563,2013,Rice,3,0,Kansas,50,50
4564,2013,Rice,4,0,Houston,50,50
4565,2013,Rice,5,0,Florida Atlantic,50,50
4566,2013,Rice,6,0,Tulsa,50,50
4567,2013,Rice,7,0,UTSA,50,50
4568,2013,Rice,8,0,New Mexico State,50,50
4569,2013,Rice,9,0,UTEP,50,50
4570,2013,Rice,10,0,North Texas,50,50
4571,2013,Rice,11,0,na ,50,50
4572,2013,Rice,12,0,Louisiana Tech,50,50
4573,2013,Rice,13,0,UAB,50,50
4574,2013,Rice,14,0,Tulane,50,50
4575,2013,Rice,15,0,Marshall,34,50
4576,2013,Rice,16,-16,Mississippi State,50,34
4577,2013,Rutgers,1,18,Fresno State,50,50
4578,2013,Rutgers,2,0,Norfolk State,50,50
4579,2013,Rutgers,3,0,Eastern Michigan,50,50
4580,2013,Rutgers,4,13,Arkansas,37,50
4581,2013,Rutgers,5,-13,na ,34,37
4582,2013,Rutgers,6,-16,SMU,34,34
4583,2013,Rutgers,7,26,Louisville,37,34
4584,2013,Rutgers,8,-13,na ,50,37
4585,2013,Rutgers,9,0,Houston,50,50
4586,2013,Rutgers,10,0,Temple,50,50
4587,2013,Rutgers,11,0,na ,50,50
4588,2013,Rutgers,12,0,Cincinnati,50,50
4589,2013,Rutgers,13,33,UCF,50,50
4590,2013,Rutgers,14,0,Connecticut,50,50
4591,2013,Rutgers,15,0,South Florida,50,50
4592,2013,Rutgers,16,25,Notre Dame,50,50
4593,2013,San Diego State,1,0,Eastern Illinois,50,50
4594,2013,San Diego State,2,47,Ohio State,50,50
4595,2013,San Diego State,3,0,na ,50,50
4596,2013,San Diego State,4,0,Oregon State,50,50
4597,2013,San Diego State,5,0,New Mexico State,50,50
4598,2013,San Diego State,6,0,Nevada,50,50
4599,2013,San Diego State,7,0,Air Force,50,50
4600,2013,San Diego State,8,0,na ,50,50
4601,2013,San Diego State,9,35,Fresno State,50,50
4602,2013,San Diego State,10,0,New Mexico,50,50
4603,2013,San Diego State,11,0,San Jose State,50,50
4604,2013,San Diego State,12,0,Hawaii,50,50
4605,2013,San Diego State,13,0,Boise State,50,50
4606,2013,San Diego State,14,0,UNLV,50,50
4607,2013,San Diego State,16,0,Buffalo,50,50
4608,2013,San Jose State,1,0,Sacramento State,50,50
4609,2013,San Jose State,2,45,Stanford,50,50
4610,2013,San Jose State,3,0,na ,50,50
4611,2013,San Jose State,4,0,Minnesota,50,50
4612,2013,San Jose State,5,0,Utah State,50,50
4613,2013,San Jose State,6,0,Hawaii,50,50
4614,2013,San Jose State,7,0,Colorado State,50,50
4615,2013,San Jose State,8,0,na ,50,50
4616,2013,San Jose State,9,0,Wyoming,50,50
4617,2013,San Jose State,10,0,UNLV,50,50
4618,2013,San Jose State,11,0,San Diego State,50,50
4619,2013,San Jose State,12,0,Nevada,50,50
4620,2013,San Jose State,13,0,Navy,50,50
4621,2013,San Jose State,14,34,Fresno State,50,50
4622,2013,SMU,1,0,Texas Tech,50,50
4623,2013,SMU,2,0,Montana State,50,50
4624,2013,SMU,3,0,na ,50,50
4625,2013,SMU,4,40,Texas A&M,50,50
4626,2013,SMU,5,0,TCU,50,50
4627,2013,SMU,6,16,Rutgers,50,50
4628,2013,SMU,7,0,na ,50,50
4629,2013,SMU,8,0,Memphis,50,50
4630,2013,SMU,9,0,Temple,50,50
4631,2013,SMU,10,0,na ,50,50
4632,2013,SMU,11,0,Cincinnati,50,50
4633,2013,SMU,12,0,Connecticut,50,50
4634,2013,SMU,13,0,South Florida,50,50
4635,2013,SMU,14,0,Houston,50,50
4636,2013,SMU,15,35,UCF,50,50
4637,2013,South Alabama,1,0,Southern Utah,50,50
4638,2013,South Alabama,2,0,Tulane,50,50
4639,2013,South Alabama,3,0,Western Kentucky,50,50
4640,2013,South Alabama,4,0,na ,50,50
4641,2013,South Alabama,5,0,Tennessee,50,50
4642,2013,South Alabama,6,0,Troy,50,50
4643,2013,South Alabama,7,0,na ,50,50
4644,2013,South Alabama,8,0,Kent State,50,50
4645,2013,South Alabama,9,0,Texas State,50,50
4646,2013,South Alabama,10,0,Arkansas State,50,50
4647,2013,South Alabama,11,0,na ,50,50
4648,2013,South Alabama,12,0,Navy,50,50
4649,2013,South Alabama,13,0,Louisiana-Monroe,50,50
4650,2013,South Alabama,14,0,Georgia State,50,50
4651,2013,South Alabama,15,0,Louisiana-Lafayette,50,50
4652,2013,South Carolina,1,-35,North Carolina,6,6
4653,2013,South Carolina,2,-5,Georgia,13,6
4654,2013,South Carolina,3,-37,Vanderbilt,12,13
4655,2013,South Carolina,4,-38,na ,12,12
4656,2013,South Carolina,5,-17,UCF,13,12
4657,2013,South Carolina,6,-37,Kentucky,14,13
4658,2013,South Carolina,7,-36,Arkansas,11,14
4659,2013,South Carolina,8,-39,Tennessee,20,11
4660,2013,South Carolina,9,15,Missouri,14,20
4661,2013,South Carolina,10,-36,Mississippi State,13,14
4662,2013,South Carolina,11,-37,na ,11,13
4663,2013,South Carolina,12,-39,Florida,12,11
4664,2013,South Carolina,13,-38,Coastal Carolina,10,12
4665,2013,South Carolina,14,4,Clemson,8,10
4666,2013,South Carolina,16,-11,Wisconsin,4,8
4667,2013,South Florida,1,0,McNeese State,50,50
4668,2013,South Florida,2,21,Michigan State,50,50
4669,2013,South Florida,3,0,Florida Atlantic,50,50
4670,2013,South Florida,4,0,na ,50,50
4671,2013,South Florida,5,35,Miami,50,50
4672,2013,South Florida,6,0,Cincinnati,50,50
4673,2013,South Florida,7,0,Connecticut,50,50
4674,2013,South Florida,8,0,na ,50,50
4675,2013,South Florida,9,32,Louisville,50,50
4676,2013,South Florida,10,0,Houston,50,50
4677,2013,South Florida,11,0,na ,50,50
4678,2013,South Florida,12,0,Memphis,50,50
4679,2013,South Florida,13,0,SMU,50,50
4680,2013,South Florida,14,33,UCF,50,50
4681,2013,South Florida,15,0,Rutgers,50,50
4682,2013,USC,1,-26,Hawaii,25,24
4683,2013,USC,2,-25,Washington State,50,25
4684,2013,USC,3,0,Boston College,50,50
4685,2013,USC,4,0,Utah State,50,50
4686,2013,USC,5,24,Arizona State,50,50
4687,2013,USC,6,0,na ,50,50
4688,2013,USC,7,0,Arizona,50,50
4689,2013,USC,8,20,Notre Dame,50,50
4690,2013,USC,9,17,Utah,50,50
4691,2013,USC,10,18,Oregon State,50,50
4692,2013,USC,11,0,California,30,50
4693,2013,USC,12,25,Stanford,23,30
4694,2013,USC,13,-27,Colorado,23,23
4695,2013,USC,14,1,UCLA,27,23
4696,2013,USC,16,5,Fresno State,19,26
4697,2013,Southern Miss,1,0,Texas State,50,50
4698,2013,Southern Miss,2,28,Nebraska,50,50
4699,2013,Southern Miss,3,0,Arkansas,50,50
4700,2013,Southern Miss,4,0,na ,50,50
4701,2013,Southern Miss,5,0,Boise State,50,50
4702,2013,Southern Miss,6,0,FIU,50,50
4703,2013,Southern Miss,7,0,na ,50,50
4704,2013,Southern Miss,8,0,East Carolina,50,50
4705,2013,Southern Miss,9,0,North Texas,50,50
4706,2013,Southern Miss,10,0,Marshall,50,50
4707,2013,Southern Miss,11,0,Louisiana Tech,50,50
4708,2013,Southern Miss,12,0,Florida Atlantic,50,50
4709,2013,Southern Miss,13,0,Middle Tennessee,50,50
4710,2013,Southern Miss,14,0,UAB,50,50
4711,2013,Stanford,1,-46,na ,5,4
4712,2013,Stanford,2,-45,San Jose State,5,5
4713,2013,Stanford,3,-45,Army,5,5
4714,2013,Stanford,4,-18,Arizona State,5,5
4715,2013,Stanford,5,-45,Washington State,5,5
4716,2013,Stanford,6,-45,Washington  ,5,5
4717,2013,Stanford,7,-45,Utah,13,5
4718,2013,Stanford,8,4,UCLA,8,13
4719,2013,Stanford,9,-20,Oregon State,6,8
4720,2013,Stanford,10,-44,na ,6,6
4721,2013,Stanford,11,-44,Oregon  ,5,6
4722,2013,Stanford,12,-25,USC,10,5
4723,2013,Stanford,13,-40,California,8,10
4724,2013,Stanford,14,-17,Notre Dame,7,8
4725,2013,Stanford,15,-4,Arizona State,5,7
4726,2013,Stanford,16,1,Michigan State,11,5
4727,2013,Syracuse,1,8,Penn State,50,50
4728,2013,Syracuse,2,31,Northwestern,50,50
4729,2013,Syracuse,3,0,Wagner,50,50
4730,2013,Syracuse,4,0,Tulane,50,50
4731,2013,Syracuse,5,0,na ,50,50
4732,2013,Syracuse,6,47,Clemson,50,50
4733,2013,Syracuse,7,0,NC State,50,50
4734,2013,Syracuse,8,0,Georgia Tech,50,50
4735,2013,Syracuse,9,0,na ,50,50
4736,2013,Syracuse,10,0,Wake Forest,50,50
4737,2013,Syracuse,11,0,Maryland,50,50
4738,2013,Syracuse,12,48,Florida State,50,50
4739,2013,Syracuse,13,0,Pittsburgh,50,50
4740,2013,Syracuse,14,0,Boston College,50,50
4741,2013,Syracuse,16,14,Minnesota,50,50
4742,2013,TCU,1,8,LSU,24,20
4743,2013,TCU,2,-26,Southeastern Louisiana,24,24
4744,2013,TCU,3,-26,Texas Tech,35,24
4745,2013,TCU,4,-15,na ,50,35
4746,2013,TCU,5,0,SMU,50,50
4747,2013,TCU,6,39,Oklahoma,50,50
4748,2013,TCU,7,0,Kansas,50,50
4749,2013,TCU,8,29,Oklahoma State,50,50
4750,2013,TCU,9,15,Texas,50,50
4751,2013,TCU,10,0,West Virginia,50,50
4752,2013,TCU,11,0,Iowa State,50,50
4753,2013,TCU,12,0,Kansas State,50,50
4754,2013,TCU,13,0,na ,50,50
4755,2013,TCU,16,44,Baylor,50,50
4756,2013,Temple,1,36,Notre Dame,50,50
4757,2013,Temple,2,0,Houston,50,50
4758,2013,Temple,3,0,Fordham,50,50
4759,2013,Temple,4,0,na ,50,50
4760,2013,Temple,5,0,Idaho,50,50
4761,2013,Temple,6,43,Louisville,50,50
4762,2013,Temple,7,0,Cincinnati,50,50
4763,2013,Temple,8,0,Army,50,50
4764,2013,Temple,9,0,SMU,50,50
4765,2013,Temple,10,0,Rutgers,50,50
4766,2013,Temple,11,0,na ,50,50
4767,2013,Temple,12,35,UCF,50,50
4768,2013,Temple,13,0,Connecticut,50,50
4769,2013,Temple,14,0,Memphis,50,50
4770,2013,Tennessee,1,0,Austin Peay,50,50
4771,2013,Tennessee,2,0,Western Kentucky,39,50
4772,2013,Tennessee,3,37,Oregon,50,39
4773,2013,Tennessee,4,31,Florida,50,50
4774,2013,Tennessee,5,0,South Alabama,50,50
4775,2013,Tennessee,6,44,Georgia,50,50
4776,2013,Tennessee,7,0,na ,50,50
4777,2013,Tennessee,8,39,South Carolina,50,50
4778,2013,Tennessee,9,49,Alabama,50,50
4779,2013,Tennessee,10,40,Missouri,50,50
4780,2013,Tennessee,11,43,Auburn,50,50
4781,2013,Tennessee,12,0,na ,50,50
4782,2013,Tennessee,13,0,Vanderbilt,50,50
4783,2013,Tennessee,14,0,Kentucky,50,50
4784,2013,Texas,1,-35,New Mexico,15,15
4785,2013,Texas,2,-35,BYU,29,15
4786,2013,Texas,3,4,Mississippi,50,29
4787,2013,Texas,4,0,Kansas State,50,50
4788,2013,Texas,5,0,na ,50,50
4789,2013,Texas,6,0,Iowa State,50,50
4790,2013,Texas,7,0,Oklahoma  ,33,50
4791,2013,Texas,8,-17,na ,35,33
4792,2013,Texas,9,-15,TCU,29,35
4793,2013,Texas,10,-21,Kansas,26,29
4794,2013,Texas,11,-24,West Virginia,23,26
4795,2013,Texas,12,11,Oklahoma State,28,23
4796,2013,Texas,13,-22,na ,28,28
4797,2013,Texas,14,-22,Texas Tech,23,28
4798,2013,Texas,15,14,Baylor,30,23
4799,2013,Texas,16,20,Oregon,50,30
4800,2013,Texas A&M,1,-43,Rice,7,7
4801,2013,Texas A&M,2,-43,Sam Houston State,6,7
4802,2013,Texas A&M,3,5,Alabama,10,6
4803,2013,Texas A&M,4,-40,SMU,10,10
4804,2013,Texas A&M,5,-40,Arkansas,9,10
4805,2013,Texas A&M,6,-41,na ,9,9
4806,2013,Texas A&M,7,-24,Mississippi,7,9
4807,2013,Texas A&M,8,-17,Auburn,14,7
4808,2013,Texas A&M,9,-36,Vanderbilt,12,14
4809,2013,Texas A&M,10,-38,UTEP,11,12
4810,2013,Texas A&M,11,-39,Mississippi State,10,11
4811,2013,Texas A&M,12,-40,na ,9,10
4812,2013,Texas A&M,13,-9,LSU,19,9
4813,2013,Texas A&M,14,14,Missouri,22,19
4814,2013,Texas A&M,16,-2,Duke,18,20
4815,2013,Texas State,1,0,Southern Miss,50,50
4816,2013,Texas State,2,0,Prairie View A&M,50,50
4817,2013,Texas State,3,0,na ,50,50
4818,2013,Texas State,4,25,Texas Tech,50,50
4819,2013,Texas State,5,0,Wyoming,50,50
4820,2013,Texas State,6,0,Louisiana-Lafayette,50,50
4821,2013,Texas State,7,0,Louisiana-Monroe,50,50
4822,2013,Texas State,8,0,Georgia State,50,50
4823,2013,Texas State,9,0,South Alabama,50,50
4824,2013,Texas State,10,0,Idaho,50,50
4825,2013,Texas State,11,0,na ,50,50
4826,2013,Texas State,12,0,Arkansas State,50,50
4827,2013,Texas State,13,0,Western Kentucky,50,50
4828,2013,Texas State,14,0,Troy,50,50
4829,2013,Texas Tech,1,0,SMU,50,50
4830,2013,Texas Tech,2,0,Stephen F. Austin,50,50
4831,2013,Texas Tech,3,26,TCU,25,50
4832,2013,Texas Tech,4,-25,Texas State,24,25
4833,2013,Texas Tech,5,-26,na ,20,24
4834,2013,Texas Tech,6,-30,Kansas,20,20
4835,2013,Texas Tech,7,-30,Iowa State,16,20
4836,2013,Texas Tech,8,-34,West Virginia,10,16
4837,2013,Texas Tech,9,-7,Oklahoma,15,10
4838,2013,Texas Tech,10,-3,Oklahoma State,25,15
